top left x,top left y,bottom right x,bottom right y,angle,distance
13.25,45,27,58.75,-28.7305389222,15.3530448184
105.75,45,119.5,58.75,-19.8682634731,13.7062349698
16.75,45,30.5,58.75,-28.3952095808,15.2835711619
79,45,92.75,58.75,-22.4311377246,14.1388194526
47.75,45,61.5,58.75,-25.4251497006,14.6910336876
10,45,23.75,58.75,-29.0419161677,15.4180013645
100.25,45,114,58.75,-20.3952095808,13.791964544
111.25,45,125,58.75,-19.3413173653,13.6222308396
112.25,45,126,58.75,-19.245508982,13.6071452471
65.25,45,79,58.75,-23.748502994,14.3758725125
69.75,45,83.5,58.75,-23.3173652695,14.2972395281
81.5,45,95.25,58.75,-22.1916167665,14.0967602847
34,45,47.75,58.75,-26.7425149701,14.9486606867
114.75,45,128.5,58.75,-19.005988024,13.5696867268
131,45,144.75,58.75,-17.4491017964,13.3352963284
80.5,45,94.25,58.75,-22.2874251497,14.1135447937
138.5,45,152.25,58.75,-16.7305389222,13.2325815598
70.25,45,84,58.75,-23.2694610778,14.2885650428
96.75,45,110.5,58.75,-20.7305389222,13.847403463
30.25,45,44,58.75,-27.1017964072,15.0203838111
32.25,45,46,58.75,-26.9101796407,14.9820550745
117.5,45,131.25,58.75,-18.7425149701,13.5289067777
105.25,45,119,58.75,-19.9161676647,13.7139577497
46.75,45,60.5,58.75,-25.5209580838,14.7094803198
28.75,45,42.5,58.75,-27.245508982,15.0492442028
53,45,66.75,58.75,-24.9221556886,14.5949528726
102.75,45,116.5,58.75,-20.1556886228,13.7527847033
12.75,45,26.5,58.75,-28.7784431138,15.3630103678
8.25,45,22,58.75,-29.2095808383,15.4531536255
9,45,22.75,58.75,-29.1377245509,15.4380733974
51.5,45,65.25,58.75,-25.0658682635,14.622272782
9,45,22.75,58.75,-29.1377245509,15.4380733974
101.5,45,115.25,58.75,-20.2754491018,13.7723307004
59.25,45,73,58.75,-24.3233532934,14.4822708296
8.75,45,22.5,58.75,-29.1616766467,15.4430976486
73.5,45,87.25,58.75,-22.9580838323,14.2324887074
32.25,45,46,58.75,-26.9101796407,14.9820550745
51,45,64.75,58.75,-25.1137724551,14.6314029362
87.25,45,101,58.75,-21.6407185629,14.0012725609
135.75,45,149.5,58.75,-16.994011976,13.269833973
82.25,45,96,58.75,-22.119760479,14.084206299
11.5,45,25.25,58.75,-28.8982035928,15.3879684996
26.75,45,40.5,58.75,-27.4371257485,15.0878754463
77.5,45,91.25,58.75,-22.5748502994,14.1642110265
122.25,45,136,58.75,-18.2874251497,13.4595274748
109.75,45,123.5,58.75,-19.4850299401,13.644968107
115.75,45,129.5,58.75,-18.9101796407,13.5548060113
69.75,45,83.5,58.75,-23.3173652695,14.2972395281
37.25,45,51,58.75,-26.4311377246,14.8870004494
99.75,45,113.5,58.75,-20.4431137725,13.7998425946
14.25,45,28,58.75,-28.6347305389,15.3331441765
53.25,45,67,58.75,-24.8982035928,14.5904098722
117.25,45,131,58.75,-18.7664670659,13.5325955716
94.5,45,108.25,58.75,-20.9461077844,13.8834010855
124.25,45,138,58.75,-18.0958083832,13.4307205112
38.75,45,52.5,58.75,-26.2874251497,14.8587001114
134,45,147.75,58.75,-17.1616766467,13.2937877945
119.5,45,133.25,58.75,-18.5508982036,13.4995301324
103,45,116.75,58.75,-20.1317365269,13.7488860785
108.25,45,122,58.75,-19.628742515,13.6678354489
66.75,45,80.5,58.75,-23.6047904192,14.3495494731
5.75,45,19.5,58.75,-29.4491017964,15.5035823696
56.75,45,70.5,58.75,-24.5628742515,14.5271194342
24.25,45,38,58.75,-27.6766467066,15.1364048752
133.75,45,147.5,58.75,-17.1856287425,13.2972254219
40.5,45,54.25,58.75,-26.119760479,14.825810405
117.25,45,131,58.75,-18.7664670659,13.5325955716
2.75,45,16.5,58.75,-29.7365269461,15.5644218039
104.25,45,118,58.75,-20.0119760479,13.7294459925
88.5,45,102.25,58.75,-21.5209580838,13.9807472255
4.75,45,18.5,58.75,-29.5449101796,15.5238229739
67.25,45,81,58.75,-23.5568862275,14.3407999496
142.5,45,156.25,58.75,-16.3473053892,13.1792530284
138.75,45,152.5,58.75,-16.7065868263,13.229218686
75.5,45,89.25,58.75,-22.7664670659,14.1982472418
108.25,45,122,58.75,-19.628742515,13.6678354489
47.75,45,61.5,58.75,-25.4251497006,14.6910336876
130.5,45,144.25,58.75,-17.497005988,13.3422687499
7.75,45,21.5,58.75,-29.2574850299,15.4632195522
55.75,45,69.5,58.75,-24.6586826347,14.5451428673
15.5,45,29.25,58.75,-28.5149700599,15.308325685
115.75,45,129.5,58.75,-18.9101796407,13.5548060113
36.5,45,50.25,58.75,-26.502994012,14.9011882136
85,45,98.75,58.75,-21.8562874251,14.0384286079
64.5,45,78.25,58.75,-23.8203592814,14.3890757803
14.25,45,28,58.75,-28.6347305389,15.3331441765
56.5,45,70.25,58.75,-24.5868263473,14.5316208082
90.75,45,104.5,58.75,-21.3053892216,13.94401349
122.5,45,136.25,58.75,-18.2634730539,13.4559133964
34.5,45,48.25,58.75,-26.6946107784,14.9391441247
73.75,45,87.5,58.75,-22.9341317365,14.2281973501
23.25,45,37,58.75,-27.7724550898,15.1558909035
101.75,45,115.5,58.75,-20.251497006,13.7684144612
82.75,45,96.5,58.75,-22.0718562874,14.0758533981
118.75,45,132.5,58.75,-18.622754491,13.5105184736
102.75,45,116.5,58.75,-20.1556886228,13.7527847033
59,45,72.75,58.75,-24.3473053892,14.4867421371
141.25,45,155,58.75,-16.4670658683,13.1958085025
129.5,45,143.25,58.75,-17.5928143713,13.3562599451
119,45,132.75,58.75,-18.5988023952,13.506851967
79,45,92.75,58.75,-22.4311377246,14.1388194526
10.25,45,24,58.75,-29.0179640719,15.4129896115
14.75,45,28.5,58.75,-28.5868263473,15.3232091236
37.75,45,51.5,58.75,-26.3832335329,14.8775558464
79.5,45,93.25,58.75,-22.3832335329,14.1303815447
29.5,45,43.25,58.75,-27.1736526946,15.0348018528
17.75,45,31.5,58.75,-28.2994011976,15.2638138097
113.25,45,127,58.75,-19.1497005988,13.5921179489
22.75,45,36.5,58.75,-27.8203592814,15.1656497481
48.5,45,62.25,58.75,-25.3532934132,14.6772291016
113,45,126.75,58.75,-19.1736526946,13.5958692978
27.75,45,41.5,58.75,-27.3413173653,15.0685383619
109.5,45,123.25,58.75,-19.5089820359,13.6487703153
58,45,71.75,58.75,-24.4431137725,14.5046575313
73,45,86.75,58.75,-23.005988024,14.2410809708
17.25,45,31,58.75,-28.3473053892,15.2736873334
62.25,45,76,58.75,-24.0359281437,14.4288516588
19,45,32.75,58.75,-28.1796407186,15.2391752147
62.5,45,76.25,58.75,-24.0119760479,14.4244198563
78,45,91.75,58.75,-22.5269461078,14.1557342168
35.75,45,49.5,58.75,-26.5748502994,14.9154009461
137.25,45,151,58.75,-16.8502994012,13.2494552924
123.5,45,137.25,58.75,-18.1676646707,13.4414947895
3,45,16.75,58.75,-29.7125748503,15.5593384044
53,45,66.75,58.75,-24.9221556886,14.5949528726
111.5,45,125.25,58.75,-19.3173652695,13.618453987
145.25,45,159,58.75,-16.0838323353,13.1431843875
114.25,45,128,58.75,-19.0538922156,13.5771491385
92.5,45,106.25,58.75,-21.1377245509,13.9156322937
44.75,45,58.5,58.75,-25.7125748503,14.7465118491
14,45,27.75,58.75,-28.6586826347,15.3381155237
142.75,45,156.5,58.75,-16.3233532934,13.1759539513
136.5,45,150.25,58.75,-16.9221556886,13.2596269143
83.25,45,97,58.75,-22.0239520958,14.067513663
76,45,89.75,58.75,-22.7185628743,14.1897188879
3.5,45,17.25,58.75,-29.6646706587,15.5491789183
10,45,23.75,58.75,-29.0419161677,15.4180013645
145,45,158.75,58.75,-16.1077844311,13.1464431999
129.75,45,143.5,58.75,-17.5688622754,13.3527563599
76.25,45,90,58.75,-22.6946107784,14.1854595288
3.25,45,17,58.75,-29.6886227545,15.5542574417
133.5,45,147.25,58.75,-17.2095808383,13.3006669533
143,45,156.75,58.75,-16.2994011976,13.1726588871
81.5,45,95.25,58.75,-22.1916167665,14.0967602847
142.25,45,156,58.75,-16.371257485,13.1825561155
117.25,45,131,58.75,-18.7664670659,13.5325955716
77.5,45,91.25,58.75,-22.5748502994,14.1642110265
67.25,45,81,58.75,-23.5568862275,14.3407999496
47.75,45,61.5,58.75,-25.4251497006,14.6910336876
27.5,45,41.25,58.75,-27.3652694611,15.0733686152
78.75,45,92.5,58.75,-22.4550898204,14.1430432795
50.25,45,64,58.75,-25.1856287425,14.6451201397
17,45,30.75,58.75,-28.371257485,15.2786279608
75.25,45,89,58.75,-22.7904191617,14.2025162308
136.5,45,150.25,58.75,-16.9221556886,13.2596269143
105.75,45,119.5,58.75,-19.8682634731,13.7062349698
109,45,122.75,58.75,-19.5568862275,13.6563855594
68.75,45,82.5,58.75,-23.4131736527,14.3146261662
78.75,45,92.5,58.75,-22.4550898204,14.1430432795
39.5,45,53.25,58.75,-26.2155688623,14.844587681
120.5,45,134.25,58.75,-18.4550898204,13.484931262
37.75,45,51.5,58.75,-26.3832335329,14.8775558464
97.5,45,111.25,58.75,-20.6586826347,13.8354663745
32,45,45.75,58.75,-26.9341317365,14.9868366405
13.75,45,27.5,58.75,-28.6826347305,15.3430894147
34.5,45,48.25,58.75,-26.6946107784,14.9391441247
99.75,45,113.5,58.75,-20.4431137725,13.7998425946
43.5,45,57.25,58.75,-25.8323353293,14.7697496728
132.75,45,146.5,58.75,-17.2814371257,13.3110149422
26.25,45,40,58.75,-27.4850299401,15.097560034
37.5,45,51.25,58.75,-26.4071856287,14.8822767554
79.5,45,93.25,58.75,-22.3832335329,14.1303815447
30.5,45,44.25,58.75,-27.0778443114,15.0155832112
112.5,45,126.25,58.75,-19.2215568862,13.6033829499
110.75,45,124.5,58.75,-19.3892215569,13.6297954357
64.5,45,78.25,58.75,-23.8203592814,14.3890757803
59.75,45,73.5,58.75,-24.2754491018,14.4733372835
107.75,45,121.5,58.75,-19.6766467066,13.6754866889
18,45,31.75,58.75,-28.2754491018,15.2588809183
24.75,45,38.5,58.75,-27.628742515,15.1266777323
60.75,45,74.5,58.75,-24.1796407186,14.4555065451
50,45,63.75,58.75,-25.2095808383,14.6496983892
84,45,97.75,58.75,-21.9520958084,14.0550287971
139.5,45,153.25,58.75,-16.6347305389,13.2191538648
118.25,45,132,58.75,-18.6706586826,13.5178626501
39.5,45,53.25,58.75,-26.2155688623,14.844587681
53,45,66.75,58.75,-24.9221556886,14.5949528726
11.5,45,25.25,58.75,-28.8982035928,15.3879684996
23.25,45,37,58.75,-27.7724550898,15.1558909035
111.5,45,125.25,58.75,-19.3173652695,13.618453987
124,45,137.75,58.75,-18.119760479,13.4343081525
71.5,45,85.25,58.75,-23.1497005988,14.2669339454
130.5,45,144.25,58.75,-17.497005988,13.3422687499
8.25,45,22,58.75,-29.2095808383,15.4531536255
93.25,45,107,58.75,-21.0658682635,13.9035199608
81.25,45,95,58.75,-22.2155688623,14.100951504
55,45,68.75,58.75,-24.7305389222,14.5586917734
31.5,45,45.25,58.75,-26.9820359281,14.9964079507
69.5,45,83.25,58.75,-23.3413173653,14.3015814834
13.75,45,27.5,58.75,-28.6826347305,15.3430894147
86,45,99.75,58.75,-21.7604790419,14.0218815037
141.5,45,155.25,58.75,-16.4431137725,13.1924894059
92.5,45,106.25,58.75,-21.1377245509,13.9156322937
138,45,151.75,58.75,-16.7784431138,13.2393191891
140.5,45,154.25,58.75,-16.5389221557,13.2057897491
51,45,64.75,58.75,-25.1137724551,14.6314029362
119,45,132.75,58.75,-18.5988023952,13.506851967
5,45,18.75,58.75,-29.5209580838,15.5187591363
80,45,93.75,58.75,-22.3353293413,14.1219566506
64.75,45,78.5,58.75,-23.7964071856,14.3846716061
68.75,45,82.5,58.75,-23.4131736527,14.3146261662
124.5,45,138.25,58.75,-18.0718562874,13.4271366587
109.5,45,123.25,58.75,-19.5089820359,13.6487703153
14.75,45,28.5,58.75,-28.5868263473,15.3232091236
120,45,133.75,58.75,-18.502994012,13.4922232226
8.5,45,22.25,58.75,-29.1856287425,15.4481243921
82.75,45,96.5,58.75,-22.0718562874,14.0758533981
18.5,45,32.25,58.75,-28.2275449102,15.2490228891
33.75,45,47.5,58.75,-26.7664670659,14.9534230908
104.25,45,118,58.75,-20.0119760479,13.7294459925
134.75,45,148.5,58.75,-17.0898203593,13.2834983675
54.75,45,68.5,58.75,-24.754491018,14.5632140285
107,45,120.75,58.75,-19.748502994,13.6869904593
10,45,23.75,58.75,-29.0419161677,15.4180013645
85.75,45,99.5,58.75,-21.7844311377,14.0260132927
81.75,45,95.5,58.75,-22.1676646707,14.0925723421
117.25,45,131,58.75,-18.7664670659,13.5325955716
107,45,120.75,58.75,-19.748502994,13.6869904593
84.5,45,98.25,58.75,-21.9041916168,14.0467220786
125,45,138.75,58.75,-18.0239520958,13.4199803326
92.25,45,106,58.75,-21.1616766467,13.9196765548
96.75,45,110.5,58.75,-20.7305389222,13.847403463
71,45,84.75,58.75,-23.1976047904,14.2755769216
116.75,45,130.5,58.75,-18.8143712575,13.5399842681
136.75,45,150.5,58.75,-16.8982035928,13.2562324322
105.25,45,119,58.75,-19.9161676647,13.7139577497
144.5,45,158.25,58.75,-16.1556886228,13.1529729418
103.75,45,117.5,58.75,-20.0598802395,13.7372114072
79.25,45,93,58.75,-22.4071856287,14.1345988734
115,45,128.75,58.75,-18.9820359281,13.5659610299
60.25,45,74,58.75,-24.2275449102,14.4644158478
106.75,45,120.5,58.75,-19.7724550898,13.6908322135
3,45,16.75,58.75,-29.7125748503,15.5593384044
43.25,45,57,58.75,-25.8562874251,14.7744057952
46.75,45,60.5,58.75,-25.5209580838,14.7094803198
90.25,45,104,58.75,-21.3532934132,13.9521529187
146.25,45,160,58.75,-15.9880239521,13.1301895979
143.25,45,157,58.75,-16.2754491018,13.1693678388
128,45,141.75,58.75,-17.7365269461,13.377362255
136.25,45,150,58.75,-16.9461077844,13.2630253338
141.5,45,155.25,58.75,-16.4431137725,13.1924894059
4.75,45,18.5,58.75,-29.5449101796,15.5238229739
50.25,45,64,58.75,-25.1856287425,14.6451201397
129.5,45,143.25,58.75,-17.5928143713,13.3562599451
25,45,38.75,58.75,-27.6047904192,15.1218181376
25,45,38.75,58.75,-27.6047904192,15.1218181376
34.75,45,48.5,58.75,-26.6706586826,14.9343899722
4.75,45,18.5,58.75,-29.5449101796,15.5238229739
81,45,94.75,58.75,-22.2395209581,14.1051459973
45.5,45,59.25,58.75,-25.6407185629,14.7326034828
66.75,45,80.5,58.75,-23.6047904192,14.3495494731
26,45,39.75,58.75,-27.5089820359,15.1024063302
17.25,45,31,58.75,-28.3473053892,15.2736873334
93,45,106.75,58.75,-21.0898203593,13.9075539937
29,45,42.75,58.75,-27.2215568862,15.0444273895
19.75,45,33.5,58.75,-28.1077844311,15.2244231623
53.25,45,67,58.75,-24.8982035928,14.5904098722
83.75,45,97.5,58.75,-21.9760479042,14.0591871169
49.5,45,63.25,58.75,-25.2574850299,14.6588636441
77.25,45,91,58.75,-22.5988023952,14.1684542782
132.75,45,146.5,58.75,-17.2814371257,13.3110149422
10,45,23.75,58.75,-29.0419161677,15.4180013645
42.5,45,56.25,58.75,-25.9281437126,14.7883912294
75.75,45,89.5,58.75,-22.7425149701,14.1939814599
33,45,46.75,58.75,-26.8383233533,14.9677267643
90.75,45,104.5,58.75,-21.3053892216,13.94401349
120,45,133.75,58.75,-18.502994012,13.4922232226
50.5,45,64.25,58.75,-25.1616766467,14.6405448125
133.25,45,147,58.75,-17.2335329341,13.3041123859
30,45,43.75,58.75,-27.125748503,15.0251871197
84.75,45,98.5,58.75,-21.880239521,14.0425736858
36.75,45,50.5,58.75,-26.4790419162,14.8964561811
90,45,103.75,58.75,-21.377245509,13.9562277041
72.5,45,86.25,58.75,-23.0538922156,14.249685947
53.25,45,67,58.75,-24.8982035928,14.5904098722
83.5,45,97.25,58.75,-22,14.0633487398
25.25,45,39,58.75,-27.5808383234,15.1169611975
77.5,45,91.25,58.75,-22.5748502994,14.1642110265
63,45,76.75,58.75,-23.9640718563,14.4155654297
40.75,45,54.5,58.75,-26.0958083832,14.8211231212
34.25,45,48,58.75,-26.7185628743,14.9439010304
138,45,151.75,58.75,-16.7784431138,13.2393191891
124.5,45,138.25,58.75,-18.0718562874,13.4271366587
50.25,45,64,58.75,-25.1856287425,14.6451201397
64,45,77.75,58.75,-23.8682634731,14.3978933691
21,45,34.75,58.75,-27.9880239521,15.1998884672
59,45,72.75,58.75,-24.3473053892,14.4867421371
66.25,45,80,58.75,-23.6526946108,14.3583114233
141,45,154.75,58.75,-16.4910179641,13.1991315939
125,45,138.75,58.75,-18.0239520958,13.4199803326
35.75,45,49.5,58.75,-26.5748502994,14.9154009461
72.75,45,86.5,58.75,-23.0299401198,14.2453818713
84.5,45,98.25,58.75,-21.9041916168,14.0467220786
93.75,45,107.5,58.75,-21.0179640719,13.8954621439
135.5,45,149.25,58.75,-17.0179640719,13.2732441867
125.25,45,139,58.75,-18,13.416407865
132.5,45,146.25,58.75,-17.3053892216,13.3144720599
121.75,45,135.5,58.75,-18.3353293413,13.4667669223
80,45,93.75,58.75,-22.3353293413,14.1219566506
49,45,62.75,58.75,-25.3053892216,14.6680405556
141.25,45,155,58.75,-16.4670658683,13.1958085025
103,45,116.75,58.75,-20.1317365269,13.7488860785
72.5,45,86.25,58.75,-23.0538922156,14.249685947
123,45,136.75,58.75,-18.2155688623,13.4486965456
6.25,45,20,58.75,-29.4011976048,15.4934768374
138.25,45,152,58.75,-16.754491018,13.2359483951
91,45,104.75,58.75,-21.2814371257,13.9399488527
61.75,45,75.5,58.75,-24.0838323353,14.4377244281
37.75,45,51.5,58.75,-26.3832335329,14.8775558464
8.5,45,22.25,58.75,-29.1856287425,15.4481243921
52,45,65.75,58.75,-25.0179640719,14.613154372
46.75,45,60.5,58.75,-25.5209580838,14.7094803198
61,45,74.75,58.75,-24.1556886228,14.4510564506
82.5,45,96.25,58.75,-22.0958083832,14.0800282043
104.5,45,118.25,58.75,-19.9880239521,13.7255686039
138.5,45,152.25,58.75,-16.7305389222,13.2325815598
109.5,45,123.25,58.75,-19.5089820359,13.6487703153
67.25,45,81,58.75,-23.5568862275,14.3407999496
122.75,45,136.5,58.75,-18.2395209581,13.4523030857
97,45,110.75,58.75,-20.7065868263,13.8434209725
24,45,37.75,58.75,-27.7005988024,15.1412724183
4.5,45,18.25,58.75,-29.5688622754,15.5288892651
61.5,45,75.25,58.75,-24.1077844311,14.4421653893
111.25,45,125,58.75,-19.3413173653,13.6222308396
69.75,45,83.5,58.75,-23.3173652695,14.2972395281
41.5,45,55.25,58.75,-26.0239520958,14.8070781974
128,45,141.75,58.75,-17.7365269461,13.377362255
66.5,45,80.25,58.75,-23.628742515,14.3539288963
144.5,45,158.25,58.75,-16.1556886228,13.1529729418
113.75,45,127.5,58.75,-19.1017964072,13.5846262206
137.25,45,151,58.75,-16.8502994012,13.2494552924
82.75,45,96.5,58.75,-22.0718562874,14.0758533981
104,45,117.75,58.75,-20.0359281437,13.7333269279
130.25,45,144,58.75,-17.5209580838,13.3457607592
37.25,45,51,58.75,-26.4311377246,14.8870004494
13.5,45,27.25,58.75,-28.7065868263,15.3480658471
136.5,45,150.25,58.75,-16.9221556886,13.2596269143
24.75,45,38.5,58.75,-27.628742515,15.1266777323
109.75,45,123.5,58.75,-19.4850299401,13.644968107
54.5,45,68.25,58.75,-24.7784431138,14.5677392555
45,45,58.75,58.75,-25.6886227545,14.7418728609
145,45,158.75,58.75,-16.1077844311,13.1464431999
58,45,71.75,58.75,-24.4431137725,14.5046575313
61.25,45,75,58.75,-24.1317365269,14.4466093977
122.5,45,136.25,58.75,-18.2634730539,13.4559133964
91.75,45,105.5,58.75,-21.2095808383,13.9277752843
80.5,45,94.25,58.75,-22.2874251497,14.1135447937
90,45,103.75,58.75,-21.377245509,13.9562277041
133.25,45,147,58.75,-17.2335329341,13.3041123859
52,45,65.75,58.75,-25.0179640719,14.613154372
79.75,45,93.5,58.75,-22.3592814371,14.1261674695
117.75,45,131.5,58.75,-18.7185628743,13.5252216908
36.5,45,50.25,58.75,-26.502994012,14.9011882136
53.75,45,67.5,58.75,-24.8502994012,14.5813327402
122.75,45,136.5,58.75,-18.2395209581,13.4523030857
91.25,45,105,58.75,-21.2574850299,13.935887604
143.5,45,157.25,58.75,-16.251497006,13.1660808095
34.75,45,48.5,58.75,-26.6706586826,14.9343899722
1,45,14.75,58.75,-29.9041916168,15.6000736332
117.75,45,131.5,58.75,-18.7185628743,13.5252216908
33.75,45,47.5,58.75,-26.7664670659,14.9534230908
141.75,45,155.5,58.75,-16.4191616766,13.1891743073
96.25,45,110,58.75,-20.7784431138,13.8553788121
61.25,45,75,58.75,-24.1317365269,14.4466093977
104.75,45,118.5,58.75,-19.9640718563,13.7216947653
29.75,45,43.5,58.75,-27.1497005988,15.0299931345
7.75,45,21.5,58.75,-29.2574850299,15.4632195522
102.5,45,116.25,58.75,-20.1796407186,13.756686857
52.25,45,66,58.75,-24.994011976,14.6085995779
13,45,26.75,58.75,-28.754491018,15.3580263261
95.5,45,109.25,58.75,-20.8502994012,13.8673677111
25.25,45,39,58.75,-27.5808383234,15.1169611975
34.25,45,48,58.75,-26.7185628743,14.9439010304
59.5,45,73.25,58.75,-24.2994011976,14.4778025441
126.25,45,140,58.75,-17.9041916168,13.4021560349
58,45,71.75,58.75,-24.4431137725,14.5046575313
9.75,45,23.5,58.75,-29.0658682635,15.4230156221
65.5,45,79.25,58.75,-23.7245508982,14.3714775987
55,45,68.75,58.75,-24.7305389222,14.5586917734
12.5,45,26.25,58.75,-28.8023952096,15.367996941
20.25,45,34,58.75,-28.0598802395,15.2146014628
32.5,45,46.25,58.75,-26.8862275449,14.977276238
59,45,72.75,58.75,-24.3473053892,14.4867421371
122.25,45,136,58.75,-18.2874251497,13.4595274748
125,45,138.75,58.75,-18.0239520958,13.4199803326
137.5,45,151.25,58.75,-16.8263473054,13.2460726408
39.5,45,53.25,58.75,-26.2155688623,14.844587681
36.75,45,50.5,58.75,-26.4790419162,14.8964561811
133.75,45,147.5,58.75,-17.1856287425,13.2972254219
65.75,45,79.5,58.75,-23.7005988024,14.3670857773
74.75,45,88.5,58.75,-22.8383233533,14.2110638181
10.5,45,24.25,58.75,-28.994011976,15.4079803654
53.25,45,67,58.75,-24.8982035928,14.5904098722
103.75,45,117.5,58.75,-20.0598802395,13.7372114072
22,45,35.75,58.75,-27.8922155689,15.1803077459
28.75,45,42.5,58.75,-27.245508982,15.0492442028
131.25,45,145,58.75,-17.4251497006,13.3318159224
118,45,131.75,58.75,-18.6946107784,13.521540314
92.25,45,106,58.75,-21.1616766467,13.9196765548
135.25,45,149,58.75,-17.0419161677,13.2766583257
73.25,45,87,58.75,-22.9820359281,14.2367832486
95.75,45,109.5,58.75,-20.8263473054,13.8633679654
144.75,45,158.5,58.75,-16.1317365269,13.1497060524
62.5,45,76.25,58.75,-24.0119760479,14.4244198563
91.25,45,105,58.75,-21.2574850299,13.935887604
136.5,45,150.25,58.75,-16.9221556886,13.2596269143
20.75,45,34.5,58.75,-28.0119760479,15.2047901886
75.75,45,89.5,58.75,-22.7425149701,14.1939814599
80.75,45,94.5,58.75,-22.2634730539,14.1093437615
27.75,45,41.5,58.75,-27.3413173653,15.0685383619
101.25,45,115,58.75,-20.2994011976,13.7762504534
29,45,42.75,58.75,-27.2215568862,15.0444273895
106.25,45,120,58.75,-19.8203592814,13.6985264497
127,45,140.75,58.75,-17.8323353293,13.3915071897
35.5,45,49.25,58.75,-26.5988023952,14.9201440597
126.25,45,140,58.75,-17.9041916168,13.4021560349
123.75,45,137.5,58.75,-18.1437125749,13.4378995796
21.75,45,35.5,58.75,-27.9161676647,15.1851989965
50.5,45,64.25,58.75,-25.1616766467,14.6405448125
16.75,45,30.5,58.75,-28.3952095808,15.2835711619
128,45,141.75,58.75,-17.7365269461,13.377362255
63.25,45,77,58.75,-23.9401197605,14.4111428113
113.75,45,127.5,58.75,-19.1017964072,13.5846262206
48.75,45,62.5,58.75,-25.3293413174,14.6726333756
97.5,45,111.25,58.75,-20.6586826347,13.8354663745
46.5,45,60.25,58.75,-25.5449101796,14.714099195
35.5,45,49.25,58.75,-26.5988023952,14.9201440597
132,45,145.75,58.75,-17.3532934132,13.3213979592
42.25,45,56,58.75,-25.9520958084,14.7930587208
29.75,45,43.5,58.75,-27.1497005988,15.0299931345
94,45,107.75,58.75,-20.994011976,13.8914383659
137.25,45,151,58.75,-16.8502994012,13.2494552924
123.75,45,137.5,58.75,-18.1437125749,13.4378995796
51.25,45,65,58.75,-25.0898203593,14.6268363924
45.5,45,59.25,58.75,-25.6407185629,14.7326034828
39.25,45,53,58.75,-26.2395209581,14.8492890219
10,45,23.75,58.75,-29.0419161677,15.4180013645
66,45,79.75,58.75,-23.6766467066,14.3626970512
1.25,45,15,58.75,-29.880239521,15.5949732422
112.25,45,126,58.75,-19.245508982,13.6071452471
35.25,45,49,58.75,-26.622754491,14.924889937
72,45,85.75,58.75,-23.1017964072,14.2583036128
48.25,45,62,58.75,-25.377245509,14.6818277307
97,45,110.75,58.75,-20.7065868263,13.8434209725
83.75,45,97.5,58.75,-21.9760479042,14.0591871169
105,45,118.75,58.75,-19.9401197605,13.7178244795
52.75,45,66.5,58.75,-24.9461077844,14.5994988255
71.75,45,85.5,58.75,-23.125748503,14.2626171972
141.75,45,155.5,58.75,-16.4191616766,13.1891743073
62.25,45,76,58.75,-24.0359281437,14.4288516588
55.75,45,69.5,58.75,-24.6586826347,14.5451428673
14.75,45,28.5,58.75,-28.5868263473,15.3232091236
58.75,45,72.5,58.75,-24.371257485,14.4912164638
48,45,61.75,58.75,-25.4011976048,14.6864292603
16.5,45,30.25,58.75,-28.4191616766,15.2885169341
59.5,45,73.25,58.75,-24.2994011976,14.4778025441
40,45,53.75,58.75,-26.1676646707,14.8351934201
117.75,45,131.5,58.75,-18.7185628743,13.5252216908
111,45,124.75,58.75,-19.3652694611,13.6260113235
0.75,45,14.5,58.75,-29.9281437126,15.605176442
62.75,45,76.5,58.75,-23.9880239521,14.4199911124
144.75,45,158.5,58.75,-16.1317365269,13.1497060524
108,45,121.75,58.75,-19.6526946108,13.6716592729
37.5,45,51.25,58.75,-26.4071856287,14.8822767554
137.5,45,151.25,58.75,-16.8263473054,13.2460726408
72.5,45,86.25,58.75,-23.0538922156,14.249685947
94.25,45,108,58.75,-20.9700598802,13.8874180121
13.25,45,27,58.75,-28.7305389222,15.3530448184
17.25,45,31,58.75,-28.3473053892,15.2736873334
1,45,14.75,58.75,-29.9041916168,15.6000736332
132.5,45,146.25,58.75,-17.3053892216,13.3144720599
53.75,45,67.5,58.75,-24.8502994012,14.5813327402
90.5,45,104.25,58.75,-21.3293413174,13.948081513
99.75,45,113.5,58.75,-20.4431137725,13.7998425946
132,45,145.75,58.75,-17.3532934132,13.3213979592
42.25,45,56,58.75,-25.9520958084,14.7930587208
11.25,45,25,58.75,-28.9221556886,15.3929676934
55.75,45,69.5,58.75,-24.6586826347,14.5451428673
134,45,147.75,58.75,-17.1616766467,13.2937877945
70.75,45,84.5,58.75,-23.2215568862,14.279903144
110,45,123.75,58.75,-19.4610778443,13.6411695119
39,45,52.75,58.75,-26.2634730539,14.8539931663
76.75,45,90.5,58.75,-22.6467065868,14.1769504605
37.5,45,51.25,58.75,-26.4071856287,14.8822767554
73.75,45,87.5,58.75,-22.9341317365,14.2281973501
73.5,45,87.25,58.75,-22.9580838323,14.2324887074
88.25,45,102,58.75,-21.5449101796,13.9848455863
56,45,69.75,58.75,-24.6347305389,14.5406325276
66.25,45,80,58.75,-23.6526946108,14.3583114233
49.5,45,63.25,58.75,-25.2574850299,14.6588636441
12.25,45,26,58.75,-28.8263473054,15.3729860432
